Landing Page,Page Type,Query,Impressions,% Δ,Clicks,% Δ,Avg. Position,Δ,URL CTR,% Δ
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 肠胃,1,,0,,11,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡腸胃,2,,0,,6.5,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,腸刺激,1,,0,,22,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡的副作用,1,,0,,133,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡功能,1,,0,,47,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,喝咖啡通便,1,,0,,12,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 消化,2,1,0,,14.5,0.5,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡图片,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 腸胃,5,0.25,0,,11,-4.25,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡照片,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡消化,2,0,0,,14,0.5,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,促排便,1,,0,,20,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,喝咖啡腹泻,1,,0,,19,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,促进肠道蠕动,1,,0,,21,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡对胃好吗,1,,0,,44,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,蠕動作用,3,2,0,,23.33333333,-1.666666667,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡因 腸胃,3,-0.4,0,-1,6.333333333,-0.066666667,0,-1
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 大便,2,,0,,15,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡腸胃蠕動,11,0.571428571,0,,6.909090909,-1.233766234,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 通便,7,0.166666667,0,,11.28571429,-3.380952381,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡对肠胃的影响,2,,0,,10,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡因,1,,0,,6,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 腸胃蠕動,2,-0.5,0,,5,-2.5,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡因免疫,1,,0,,48,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,一日咖啡因,1,0,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 胃,1,,0,,39,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡 排便,2,1,0,,17.5,1.5,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%92%96%E5%95%A1%E5%B0%8D%E8%85%B8%E9%81%93%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-%E9%81%A9%E9%87%8F%E9%A3%B2%E7%94%A8%E4%BF%83%E5%8A%A9%E8%85%B8%E9%81%93%E8%A0%95%E5%8B%95,Blog,咖啡通便,10,0.666666667,0,,12.5,-1.5,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大肠癌腹痛位置,8,0.6,1,,8.25,-0.35,0.125,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸病變,5,0.25,1,0,3.6,-3.4,0.2,-0.2
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,便秘腹痛位置,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌治療過程,2,1,0,,2,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,直肠癌,1,0,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大不同,1,,0,,3,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌腹痛位置,12,0.5,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,腸阻塞症狀,6,-0.333333333,0,,1.333333333,-0.444444444,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,癌症的病徵,2,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌腹痛部位,1,-0.5,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,癌症病徵,5,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,乙狀結腸,1,-0.5,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌的症狀,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,癌症前兆,6,1,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌病徵,12,-0.142857143,0,,1,-0.357142857,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,肠癌,1,0,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌初期徵兆,4,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,结肠癌,1,0,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,怎样发现大肠癌,2,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大肠癌初期,1,,0,,36,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,升結腸位置,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,左腹痛 便秘,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,腸癌病徵,5,0.666666667,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大肠癌原因,1,0,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,直腸癌前兆,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,癌症 病徵,1,-0.75,0,,1,0,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌位置,1,,0,,1,,0,
https://www.g-niib.com/zh-hans/blog/detail/%E5%A4%A7%E8%85%B8%E7%99%8C%E7%97%85%E8%AE%8A%E9%83%A8%E4%BD%8D%E7%97%87%E7%8B%80%E5%A4%A7%E4%B8%8D%E5%90%8C,Blog,大腸癌,3,-0.25,0,,14,8.25,0,
